Title,Company,Min. Years of Exp. Required,Fresh Grad/Less Exp.,Classification,Posted Date,Job ID,URL,Exaction Location,District,Area,Min_Salary,Max_Salary
Health Informatics Analyst,Hong Kong Baptist University,5,True,Information & Communication Technology,2024-07-13 04:00:00,77245429,https://hk.jobsdb.com/job/77245429,Kowloon Tong,Kowloon City,Kowloon,0,0
"Business Analyst - AI - Call Centre Revamp project- HKD 45,000 per month",Techforce Group Limited,,False,Information & Communication Technology,2024-07-17 04:00:00,77317942,https://hk.jobsdb.com/job/77317942,,Central and Western,Hong Kong,35000,45000
Business Analyst / IT Development Group / (WFH Policy) Ref: SPDD,Yusen Logistics Global Management Limited,3,False,Information & Communication Technology,2024-07-17 18:00:00,77350321,https://hk.jobsdb.com/job/77350321,Kwai Hing,Kwai Tsing,New Territories,0,0
"Supervisor, Solution Analyst",Hong Kong Airlines Limited,3,False,Information & Communication Technology,2024-07-17 04:00:00,77306751,https://hk.jobsdb.com/job/77306751,Airport Area,Islands,New Territories,0,0
"Senior Associate/Associate, Procurement Operations, Technology & Operations",DBS Bank (Hong Kong) Limited,2,True,"Manufacturing, Transport & Logistics",2024-07-13 04:00:00,77235612,https://hk.jobsdb.com/job/77235612,,Kwun Tong,Kowloon,0,0
Valuation Manager (Reinsurance Company),Jobsdb - SmartHire,8,False,Consulting & Strategy,2024-07-13 04:00:00,77237743,https://hk.jobsdb.com/job/77237743,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Business Intelligence IT Analyst (Power BI) (Global Personal Care Trading Firm),Zoftak,3,False,Information & Communication Technology,2024-07-13 04:00:00,77253773,https://hk.jobsdb.com/job/77253773,,Kowloon City,Kowloon,30000,35000
AI Strategy Analyst,"TCL Corporate Research (Hong Kong) Co., Limited",3,False,Consulting & Strategy,2024-07-09 04:00:00,77108894,https://hk.jobsdb.com/job/77108894,,Sha Tin,New Territories,0,0
Logistics Coordinator,XH Supply Chain Management (Hong Kong) Limited,,False,"Manufacturing, Transport & Logistics",2024-07-13 04:00:00,77239967,https://hk.jobsdb.com/job/77239967,,Sha Tin,New Territories,0,0
Business Analyst - Leading Securities Firm - 4 to 6 months bonus,Be Myjob Company Limited,,False,Information & Communication Technology,2024-07-17 04:00:00,77323450,https://hk.jobsdb.com/job/77323450,,Hong Kong Island,Hong Kong,0,0
"AVP, Business Performance Management",HKT Enterprise Solutions,8,False,Accounting,2024-07-10 04:00:00,77152788,https://hk.jobsdb.com/job/77152788,Quarry Bay,Eastern,Hong Kong,0,0
Data Mining Intern,Fortune&Future Hong Kong Limited,,False,Information & Communication Technology,2024-07-12 04:00:00,77200031,https://hk.jobsdb.com/job/77200031,,Hong Kong Island,Hong Kong,0,0
Business Analyst - Large Scale Conglomerate - Work Life Balance,TEKsystems,1,False,Information & Communication Technology,2024-07-15 04:00:00,77268893,https://hk.jobsdb.com/job/77268893,Tai Koo,Eastern,Hong Kong,18000,25000
"Finance Data Officer (Banking, up to 20K)",PERSOLKELLY Hong Kong Limited,1,False,Banking & Financial Services,2024-07-17 17:00:00,77349544,https://hk.jobsdb.com/job/77349544,,Central and Western,Hong Kong,0,0
Business Analyst (BI),DCH Business Innovations,2,False,Information & Communication Technology,2024-07-10 04:00:00,77140700,https://hk.jobsdb.com/job/77140700,Kowloon Bay,Kwun Tong,Kowloon,0,0
Technology – ERP/ CRM Business Analyst,Accenture Technology Solutions (HK) Ltd,2,False,Information & Communication Technology,2024-07-17 04:00:00,77315642,https://hk.jobsdb.com/job/77315642,,,Kowloon,0,0
Data Analyst (New Media Business),Sing Tao Management Services Limited,2,False,Information & Communication Technology,2024-07-05 04:00:00,77035030,https://hk.jobsdb.com/job/77035030,Tseung Kwan O Industrial Estate,Sai Kung,New Territories,0,0
Data Center Team Supervisor/ Leader,Atos Information Technology HK Limited,7,False,Information & Communication Technology,2024-07-16 04:00:00,77279216,https://hk.jobsdb.com/job/77279216,Tsuen Wan,Tsuen Wan,New Territories,0,0
Business Analyst,HKT Enterprise Solutions,3,False,Information & Communication Technology,2024-07-10 04:00:00,77154138,https://hk.jobsdb.com/job/77154138,Quarry Bay,Eastern,Hong Kong,0,0
"Manager, Enterprise Data warehouse (IT Department)",CMB Wing Lung Bank Limited,5,False,Information & Communication Technology,2024-07-16 04:00:00,77274702,https://hk.jobsdb.com/job/77274702,Mong Kok,Yau Tsim Mong,Kowloon,0,0
Marketing Communications Executive,Young Living Hong Kong Limited,2,False,Marketing & Communications,2024-07-17 04:00:00,77312275,https://hk.jobsdb.com/job/77312275,Causeway Bay,Wan Chai,Hong Kong,0,0
System / Business Analyst,Cargo Services Far East Ltd,5,False,Information & Communication Technology,2024-07-16 04:00:00,77286415,https://hk.jobsdb.com/job/77286415,Kwai Chung,Kwai Tsing,New Territories,0,0
Post-doctoral Fellow in Global Health and Big Data,Laboratory of Data Discovery for Health Limited,,False,Healthcare & Medical,2024-07-16 04:00:00,77280641,https://hk.jobsdb.com/job/77280641,Science Park,Tai Po,New Territories,0,0
Business Development Executive,OSIM (HK) Co. Limited,2,False,Sales,2024-07-17 17:00:00,77348902,https://hk.jobsdb.com/job/77348902,,Sha Tin,New Territories,0,0
"Senior Manager / Assistant Vice President, Audit Data Analytics",China CITIC Bank International Limited,5,False,Banking & Financial Services,2024-07-16 04:00:00,77278654,https://hk.jobsdb.com/job/77278654,Quarry Bay,Eastern,Hong Kong,0,0
Marketing & Customer Analyst,PCCW Global Limited,1,False,Marketing & Communications,2024-07-16 04:00:00,77296105,https://hk.jobsdb.com/job/77296105,,,Hong Kong,0,0
Senior Financial & Business Analyst,International Trading Fashion & Apparel Supply Limited,4,False,Accounting,2024-07-11 04:00:00,77182363,https://hk.jobsdb.com/job/77182363,Kwai Hing,Kwai Tsing,New Territories,0,0
Data Analyst (Supply Chain - Inventory optimization),AS Watson Retail (HK) Limited,2,True,"Manufacturing, Transport & Logistics",2024-07-05 04:00:00,77046991,https://hk.jobsdb.com/job/77046991,,Sha Tin,New Territories,0,0
Officer - Quantitative Solution (R001923),Hong Kong Exchanges & Clearing Ltd,,False,Banking & Financial Services,2024-07-17 12:00:00,77339220,https://hk.jobsdb.com/job/77339220,,,Hong Kong,0,0
Data Analyst (Data Engineering stream),HKT Consumer Business Group,,True,Information & Communication Technology,2024-07-04 04:00:00,77002693,https://hk.jobsdb.com/job/77002693,Quarry Bay,Eastern,Hong Kong,0,0
Senior Data Management Professional - Data Quality - Sustainable Fixed Income,Bloomberg L P,4,False,Information & Communication Technology,2024-07-17 04:00:00,77346275,https://hk.jobsdb.com/job/77346275,,,Hong Kong,0,0
Senior E-Commerce Business Data Analyst/ Manager,Pengtai Greater China Company Limited,3,False,Information & Communication Technology,2024-07-09 04:00:00,77107458,https://hk.jobsdb.com/job/77107458,Sheung Wan,Central and Western,Hong Kong,0,0
Regional Data Visualisation and Engineering Analyst,Morgan Half International (Hong Kong) Limited,,False,Information & Communication Technology,2024-07-08 04:00:00,77098460,https://hk.jobsdb.com/job/77098460,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,35000,40000
Wealth Management Trainee & Intern 暑期實習/財富顧問/財富策劃顧問/財富管理培訓生/實習生/Internship/...,AIA International Limited,2,False,Banking & Financial Services,2024-07-17 04:00:00,77319984,https://hk.jobsdb.com/job/77319984,Causeway Bay,Wan Chai,Hong Kong,0,0
"Business Analyst, Business Planning & Strategy (Leading Logistic/ Supply Chain)",Nesta (Hong Kong) Limited,2,False,"Manufacturing, Transport & Logistics",2024-07-17 04:00:00,77318800,https://hk.jobsdb.com/job/77318800,Mong Kok,Yau Tsim Mong,Kowloon,30000,32000
Senior Performance Specialist | Media Agency,Fabcom Limited,1,False,"Advertising, Arts & Media",2024-07-16 04:00:00,77280004,https://hk.jobsdb.com/job/77280004,Kowloon Bay,Kwun Tong,Kowloon,0,0
Assistant Data Analyst / Sales Analysis Executive,HKT Consumer Business Group,,True,Information & Communication Technology,2024-07-04 04:00:00,77019280,https://hk.jobsdb.com/job/77019280,Quarry Bay,Eastern,Hong Kong,0,0
"Senior Digital Marketing Executive, Food Exhibitions",Informa Markets Asia Limited,4,False,Marketing & Communications,2024-07-16 04:00:00,77289825,https://hk.jobsdb.com/job/77289825,Wan Chai,Wan Chai,Hong Kong,0,0
Assistant Buyer,Swire Resources Ltd,2,False,Retail & Consumer Products,2024-07-17 16:00:00,77347469,https://hk.jobsdb.com/job/77347469,Kowloon Bay,Kwun Tong,Kowloon,0,0
"Senior Manager, Data & Insights (Life Insurance)",Hong Kong Job Consulting,8,False,Banking & Financial Services,2024-07-13 04:00:00,77180790,https://hk.jobsdb.com/job/77180790,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,60000,90000
Japanese Speaking Market Analyst (SDG-106973),RGF HR Agent Hong Kong Limited,3,False,Marketing & Communications,2024-07-09 04:00:00,77111745,https://hk.jobsdb.com/job/77111745,,Hong Kong Island,Hong Kong,30000,35000
System Analyst (UiPath),Hongkong Land Group Limited,5,True,Information & Communication Technology,2024-07-17 15:00:00,77346406,https://hk.jobsdb.com/job/77346406,Central,Central and Western,Hong Kong,0,0
"Deputy Manager to SM, SME Business (Online Acquiring BD Manager)",Industrial and Commercial Bank of China (Asia) Limited,3,False,Sales,2024-07-16 04:00:00,77283696,https://hk.jobsdb.com/job/77283696,Kwun Tong,Kwun Tong,Kowloon,0,0
"Data Engineer (SQL, Python)",PERSOLKELLY Hong Kong Limited,,False,Information & Communication Technology,2024-07-13 04:00:00,77245496,https://hk.jobsdb.com/job/77245496,,Central and Western,Hong Kong,0,0
Trade Controller,Santova Logistics Limited,,False,"Manufacturing, Transport & Logistics",2024-07-16 04:00:00,77284099,https://hk.jobsdb.com/job/77284099,Sheung Wan,Central and Western,Hong Kong,0,0
"Analyst, General Insurance",China Everbright Securities International Company Limited,1,False,Insurance & Superannuation,2024-07-17 17:00:00,77349075,https://hk.jobsdb.com/job/77349075,Causeway Bay,Wan Chai,Hong Kong,0,0
"Manager / Deputy Manager, Actuary","China Pacific Insurance Co., (H.K.) Limited",,False,Accounting,2024-07-17 17:00:00,77349381,https://hk.jobsdb.com/job/77349381,Wan Chai,Wan Chai,Hong Kong,0,0
"Analyst Programmer, Systems Analyst at Optimum Solutions (Hong Kong) Limited",Jobsdb - SmartHire,2,False,Information & Communication Technology,2024-07-17 04:00:00,76943882,https://hk.jobsdb.com/job/76943882,Kowloon Bay,Kwun Tong,Kowloon,0,0
Customer Service Officer - Fulfillment Logistics (Next to Lai King Station),V-Logic Limited,2,False,Call Centre & Customer Service,2024-07-13 04:00:00,77250985,https://hk.jobsdb.com/job/77250985,,Kwai Tsing,New Territories,0,0
Data Analytics Manager,Hong Kong Aircraft Engineering Co Ltd,8,False,Information & Communication Technology,2024-07-13 04:00:00,77235499,https://hk.jobsdb.com/job/77235499,Airport Area,Islands,New Territories,0,0
Senior Research Analyst | Property,Trinity Search Limited,8,False,Real Estate & Property,2024-07-17 04:00:00,77315458,https://hk.jobsdb.com/job/77315458,Central,Central and Western,Hong Kong,0,0
Analyst,Valplus Consulting Limited,1,True,Consulting & Strategy,2024-07-17 18:00:00,77351313,https://hk.jobsdb.com/job/77351313,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,25000,35000
Senior Data Engineer - Supervisory role,Michael Page International (HK) Ltd,,False,Information & Communication Technology,2024-07-16 04:00:00,77293962,https://hk.jobsdb.com/job/77293962,,Islands,New Territories,47000,65000
Credit Analyst,ECG Digital Commerce Limited,2,False,Accounting,2024-07-16 04:00:00,77285900,https://hk.jobsdb.com/job/77285900,,,Hong Kong,0,0
Data Warehouse & ETL: System Analyst /Senior AP -Major Bank,IT Solutions Ltd.,3,False,Information & Communication Technology,2024-07-14 04:00:00,77263407,https://hk.jobsdb.com/job/77263407,,,Hong Kong,0,0
BI Specialist,Anglo-Eastern Ship Management Limited,,False,Consulting & Strategy,2024-07-12 04:00:00,77215622,https://hk.jobsdb.com/job/77215622,Kowloon Bay,Kwun Tong,Kowloon,0,0
IT Business Analyst / Consultant (Junior),Recur Limited,,False,Information & Communication Technology,2024-07-16 04:00:00,77295061,https://hk.jobsdb.com/job/77295061,Causeway Bay,Wan Chai,Hong Kong,0,0
"Senior / Marketing Executive - Devices, Data & Roaming",Hutchison Telecommunications (Hong Kong) Limited,2,False,Marketing & Communications,2024-07-06 04:00:00,77060494,https://hk.jobsdb.com/job/77060494,Tsing Yi,Kwai Tsing,New Territories,0,0
"System Analyst - (Data Analysis, OLAP/OWB/OBIEE)",DXC Technology Enterprise Services (Hong Kong) Limited,,False,Information & Communication Technology,2024-07-09 04:00:00,76517482,https://hk.jobsdb.com/job/76517482,,Central and Western,Hong Kong,0,0
"Assistant Manager, Macroeconomics Research",Industrial and Commercial Bank of China (Asia) Limited,3,False,Banking & Financial Services,2024-07-11 04:00:00,77182231,https://hk.jobsdb.com/job/77182231,Central,Central and Western,Hong Kong,0,0
Market Data Analyst (Google Analytics),Venturenix Limited,2,False,Information & Communication Technology,2024-07-03 04:00:00,76979837,https://hk.jobsdb.com/job/76979837,Tseung Kwan O Industrial Estate,Sai Kung,New Territories,30000,40000
Front Office RAD Developer at Optimum Solutions (Hong Kong) Limited,Jobsdb - SmartHire,,False,Information & Communication Technology,2024-07-17 04:00:00,76950005,https://hk.jobsdb.com/job/76950005,,Central and Western,Hong Kong,0,0
"Claims Experience Study, Actuarial Intern",Blue Cross (Asia-Pacific) Insurance Ltd,,False,Insurance & Superannuation,2024-07-16 04:00:00,77276100,https://hk.jobsdb.com/job/77276100,,Wan Chai,Hong Kong,0,0
Analyst Programmer,Kintetsu World Express (HK) Limited,2,False,Information & Communication Technology,2024-07-13 04:00:00,77246949,https://hk.jobsdb.com/job/77246949,,Kwun Tong,Kowloon,0,0
SEM Specialist,Perfect Health Clinic Limited,2,False,"Advertising, Arts & Media",2024-07-11 04:00:00,77171391,https://hk.jobsdb.com/job/77171391,Mong Kok,Yau Tsim Mong,Kowloon,0,0
Data Analyst,Discovery Bay International School Ltd,,False,Consulting & Strategy,2024-07-03 04:00:00,76983267,https://hk.jobsdb.com/job/76983267,Discovery Bay,Islands,New Territories,22000,30000
Business Analyst - Healthcare IT Solutions,Ewell Hong Kong Limited,3,True,Information & Communication Technology,2024-07-16 04:00:00,75821468,https://hk.jobsdb.com/job/75821468,,Sha Tin,New Territories,0,0
Regional Data Specialist,Ricoh Asia Pacific Operations Limited,4,False,Information & Communication Technology,2024-07-12 04:00:00,77226974,https://hk.jobsdb.com/job/77226974,Kowloon Bay,Kwun Tong,Kowloon,0,0
Senior Marketing Executive (Budget Management),China Mobile International Limited,,False,Marketing & Communications,2024-07-17 04:00:00,77315575,https://hk.jobsdb.com/job/77315575,Kwai Chung,Kwai Tsing,New Territories,0,0
Actuarial Analyst - HSBC Life,HSBC,,False,Insurance & Superannuation,2024-07-09 04:00:00,77124644,https://hk.jobsdb.com/job/77124644,,Central and Western,Hong Kong,0,0
"Business Analyst, Strategic Projects, Product Development (1-year contract)",FTLife Insurance Company Limited,2,False,Information & Communication Technology,2024-07-17 04:00:00,77312403,https://hk.jobsdb.com/job/77312403,Ngau Tau Kok,Kwun Tong,Kowloon,0,0
Operations Analyst,XJCP Limited,1,False,Banking & Financial Services,2024-07-17 04:00:00,77316105,https://hk.jobsdb.com/job/77316105,Causeway Bay,Wan Chai,Hong Kong,0,0
Business Analyst,Yusen Logistics (Hong Kong) Limited,2,True,Information & Communication Technology,2024-07-09 04:00:00,77116832,https://hk.jobsdb.com/job/77116832,Kwai Hing,Kwai Tsing,New Territories,0,0
Analyst Programmer,Miniwork Limited,2,True,Information & Communication Technology,2024-07-16 04:00:00,77279234,https://hk.jobsdb.com/job/77279234,,Tsuen Wan,New Territories,0,0
RPA Analyst,Morgan Mckinley Limited,5,True,Information & Communication Technology,2024-07-17 04:00:00,77309499,https://hk.jobsdb.com/job/77309499,,Central and Western,Hong Kong,40000,50000
Business Analyst,SK Hong Kong Limited,2,True,Information & Communication Technology,2024-07-03 04:00:00,76983987,https://hk.jobsdb.com/job/76983987,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Analyst Programmer,Million Tech Development Ltd,,False,Information & Communication Technology,2024-07-13 04:00:00,77252673,https://hk.jobsdb.com/job/77252673,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
"Senior Analyst / Analyst, Power BI",Techtronic Industries Co Ltd,2,False,Information & Communication Technology,2024-07-14 04:00:00,77263363,https://hk.jobsdb.com/job/77263363,Kwai Hing,Kwai Tsing,New Territories,0,0
Data Engineer,Eastech Systems Limited,,False,Information & Communication Technology,2024-07-13 04:00:00,77240936,https://hk.jobsdb.com/job/77240936,Kowloon Bay,Kwun Tong,Kowloon,28000,40000
Backend System Developer,i-CABLE Communications Limited,,False,Information & Communication Technology,2024-07-17 04:00:00,77316074,https://hk.jobsdb.com/job/77316074,,Tsuen Wan,New Territories,0,0
Financial Analyst (Property),Wheelock Properties (Hong Kong) Limited 會德豐地產 (香港) 有限公司,6,False,Banking & Financial Services,2024-07-17 04:00:00,77309497,https://hk.jobsdb.com/job/77309497,,Southern,Hong Kong,0,0
Backend Developer (Business Analyst),UBS AG,,False,Information & Communication Technology,2024-07-17 22:00:00,77358926,https://hk.jobsdb.com/job/77358926,,,Hong Kong,0,0
Systems Analyst,Gammon Construction Ltd,5,False,Information & Communication Technology,2024-07-17 11:00:00,77336343,https://hk.jobsdb.com/job/77336343,Kwun Tong,Kwun Tong,Kowloon,0,0
Director / Assistant Director - Product & Trading (Precious Metals Trading),LPM Group Limited,1,True,"Manufacturing, Transport & Logistics",2024-07-17 16:00:00,77348384,https://hk.jobsdb.com/job/77348384,Central,Central and Western,Hong Kong,0,0
Assistant Software Engineer (Data Management/Data Analytics),IT Channel (Asia) Limited,,True,Information & Communication Technology,2024-07-13 04:00:00,77235998,https://hk.jobsdb.com/job/77235998,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Data Processing Officer (DPO),Total Credit Management Services Hong Kong Limited,,False,Administration & Office Support,2024-07-16 04:00:00,77287398,https://hk.jobsdb.com/job/77287398,Ngau Tau Kok,Kwun Tong,Kowloon,14000,17000
Assistant / Procurement Manager,LPM Group Limited,1,True,"Manufacturing, Transport & Logistics",2024-07-17 04:00:00,77319594,https://hk.jobsdb.com/job/77319594,Central,Central and Western,Hong Kong,0,0
IT Business Analyst,Uni-China (Business) Management Limited,2,False,Information & Communication Technology,2024-07-04 04:00:00,77016107,https://hk.jobsdb.com/job/77016107,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Senior Business Analyst / Business Analyst,Chinachem Group,3,False,Marketing & Communications,2024-07-14 04:00:00,76586784,https://hk.jobsdb.com/job/76586784,,Tsuen Wan,New Territories,0,0
Data Center Senior E&M Project Manager at China Comservice (Hong Kong) Limited,Jobsdb - SmartHire,5,False,Engineering,2024-07-16 04:00:00,77283213,https://hk.jobsdb.com/job/77283213,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Data Center Operator - on shift,Oriental Human Resources Limited,,False,Information & Communication Technology,2024-07-17 12:00:00,77340010,https://hk.jobsdb.com/job/77340010,,Tai Po,New Territories,0,0
"Analyst, Specialist, Data/Business Analytics",DBS Bank (Hong Kong) Limited,3,False,Information & Communication Technology,2024-07-04 04:00:00,77020601,https://hk.jobsdb.com/job/77020601,San Tin,Yuen Long,New Territories,0,0
Postdoctoral Researcher - Computer Vision and AIGC,"TCL Corporate Research (Hong Kong) Co., Limited",,False,Engineering,2024-07-13 04:00:00,77245912,https://hk.jobsdb.com/job/77245912,,Sha Tin,New Territories,0,0
Business Analyst,Nexify Limited,2,False,Information & Communication Technology,2024-07-13 04:00:00,77240271,https://hk.jobsdb.com/job/77240271,,Kwun Tong,Kowloon,0,0
Research Associate/Post-doctoral Fellow in NLP for Clinical Medicine,Laboratory of Data Discovery for Health Limited,3,False,Science & Technology,2024-07-16 04:00:00,77280060,https://hk.jobsdb.com/job/77280060,Science Park,Tai Po,New Territories,0,0
MARKETING OFFICER - RETAIL LEASING at Hutchison Property Group Limited,Jobsdb - SmartHire,1,False,Real Estate & Property,2024-07-17 04:00:00,77001957,https://hk.jobsdb.com/job/77001957,Hung Hom,Kowloon City,Kowloon,0,0
Innovation Manager,KKday.com International Company (Hong Kong) Limited,6,False,Marketing & Communications,2024-07-17 04:00:00,77307165,https://hk.jobsdb.com/job/77307165,Kowloon Bay,Kwun Tong,Kowloon,0,0
Senior Business Analyst (Digital Platform),TEKsystems,3,False,Information & Communication Technology,2024-07-16 04:00:00,77293185,https://hk.jobsdb.com/job/77293185,,Central and Western,Hong Kong,0,0
"Specialist/Analyst, Quality Assurance (Healthcare)",DKSH Hong Kong Limited,,False,"Manufacturing, Transport & Logistics",2024-07-12 04:00:00,77219135,https://hk.jobsdb.com/job/77219135,Tsing Yi,Kwai Tsing,New Territories,0,0
Data Specialist,Green Tomato Limited,1,False,Information & Communication Technology,2024-07-13 04:00:00,77242156,https://hk.jobsdb.com/job/77242156,Kowloon Bay,Kwun Tong,Kowloon,0,0
Business Analyst - Associate - Technology Service Operations (R001944),Hong Kong Exchanges & Clearing Ltd,2,False,Banking & Financial Services,2024-07-17 13:00:00,77342315,https://hk.jobsdb.com/job/77342315,,,Hong Kong,0,0
Business Intelligence Analyst,Crypto.com,2,False,Information & Communication Technology,2024-07-04 04:00:00,77013852,https://hk.jobsdb.com/job/77013852,Admiralty,Central and Western,Hong Kong,0,0
Project Executive/ Associate Business Analyst,Million Tech Development Ltd,1,False,Information & Communication Technology,2024-07-04 04:00:00,77013938,https://hk.jobsdb.com/job/77013938,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
Business Analyst,Integrated Corporation,,False,Information & Communication Technology,2024-07-11 04:00:00,77179592,https://hk.jobsdb.com/job/77179592,Sheung Wan,Central and Western,Hong Kong,0,0
"AVP, Specialist, Data/Business Analyst, Consumer Banking",DBS Bank (Hong Kong) Limited,8,False,Consulting & Strategy,2024-07-04 04:00:00,77014895,https://hk.jobsdb.com/job/77014895,Quarry Bay,Eastern,Hong Kong,0,0
Data Specialist,JFE Consulting Limited,3,True,Information & Communication Technology,2024-07-05 04:00:00,77052167,https://hk.jobsdb.com/job/77052167,Central,Central and Western,Hong Kong,40000,48000
Associate (PE Generalist + Asset Management) - HK Based Conglomerates,LW Consulting Limited,3,False,Consulting & Strategy,2024-07-16 04:00:00,77285756,https://hk.jobsdb.com/job/77285756,Central,Central and Western,Hong Kong,0,0
Data Engineer (Power BI /up to $50K),PERSOLKELLY Hong Kong Limited,,True,Information & Communication Technology,2024-07-13 04:00:00,77251782,https://hk.jobsdb.com/job/77251782,,Kowloon City,Kowloon,40000,50000
財富管理經理 / 高級財富管理經理 / 分部經理,BOC Group Life Assurance Company Limited,,False,Sales,2024-07-16 04:00:00,77278477,https://hk.jobsdb.com/job/77278477,,,Hong Kong,0,0
AI Research and Engineer（Intern position）,"Huawei Tech. Investment Co., Ltd",,False,Information & Communication Technology,2024-07-11 04:00:00,77183518,https://hk.jobsdb.com/job/77183518,Science Park,Tai Po,New Territories,0,0
Chief Researcher  (Position ID: 202407P2),Ninenovo Technology (Hong Kong) Limited,,False,Science & Technology,2024-07-11 04:00:00,77180971,https://hk.jobsdb.com/job/77180971,Science Park,Tai Po,New Territories,40000,60000
(Senior) Economist - Economic Research Department,"The Bank of East Asia, Limited",2,False,Banking & Financial Services,2024-07-17 11:00:00,77336272,https://hk.jobsdb.com/job/77336272,,Central and Western,Hong Kong,0,0
Large Language Model (LLM) Architect,Brightoil Petroleum (Holdings) Limited,,False,Information & Communication Technology,2024-07-06 04:00:00,77075217,https://hk.jobsdb.com/job/77075217,,,Hong Kong,0,0
Business Analyst and Problem Solver (Cantonese not required),Linjer Limited,,True,Consulting & Strategy,2024-07-11 04:00:00,77173898,https://hk.jobsdb.com/job/77173898,,Hong Kong Island,Hong Kong,20000,30000
Electronic Trading – Application Support,Jobsdb - SmartHire,1,False,Information & Communication Technology,2024-07-17 04:00:00,76949317,https://hk.jobsdb.com/job/76949317,Central,Central and Western,Hong Kong,0,0
Assistant / Manager - Data Core Network,Hutchison Telecommunications (Hong Kong) Limited,1,True,Information & Communication Technology,2024-07-05 04:00:00,77043162,https://hk.jobsdb.com/job/77043162,Tsing Yi,Kwai Tsing,New Territories,0,0
MULTI-ASSET ANALYST,Recruitment Intelligence Consultants Ltd,,False,Banking & Financial Services,2024-07-17 04:00:00,76218926,https://hk.jobsdb.com/job/76218926,,Central and Western,Hong Kong,0,0
"Analyst, Business Intelligence",United Asia Finance Limited,,False,Information & Communication Technology,2024-07-04 04:00:00,77005531,https://hk.jobsdb.com/job/77005531,Wan Chai,Wan Chai,Hong Kong,0,0
Application Architect (SAP CRM & Services),ASMPT Technology Hong Kong Limited,2,True,Information & Communication Technology,2024-07-13 04:00:00,77250487,https://hk.jobsdb.com/job/77250487,Tsing Yi,Kwai Tsing,New Territories,0,0
CRM Manager,Wai Yuen Tong Medicine Co Ltd,8,False,Marketing & Communications,2024-07-10 04:00:00,77133417,https://hk.jobsdb.com/job/77133417,Kowloon Bay,Kwun Tong,Kowloon,0,0
Head - Risk Management & Business Intelligence (2M+),Pure Search International Limited,1,False,Accounting,2024-07-17 14:00:00,77343898,https://hk.jobsdb.com/job/77343898,,,Kowloon,0,0
System Developer (IT) at Dealer Send Logistics Limited,Jobsdb - SmartHire,,True,Information & Communication Technology,2024-07-17 04:00:00,76860828,https://hk.jobsdb.com/job/76860828,,Tsuen Wan,New Territories,0,0
Business Support Executive (Native Korean Speaker),Cashing Pro Limited,3,False,Administration & Office Support,2024-07-16 04:00:00,77293710,https://hk.jobsdb.com/job/77293710,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Product Analyst – Wealth Research,"Guosen Securities (HK) Financial Holdings Company, Limited",1,True,Banking & Financial Services,2024-07-16 04:00:00,77291520,https://hk.jobsdb.com/job/77291520,Admiralty,Central and Western,Hong Kong,0,0
Marketing Officer / Senior Marketing Officer,Ballyhoo Limited,3,False,Marketing & Communications,2024-07-16 04:00:00,77292050,https://hk.jobsdb.com/job/77292050,Fo Tan,Sha Tin,New Territories,0,0
Junior Business Analyst - Business Solutions,B.S.C. Group Limited,1,False,Information & Communication Technology,2024-07-12 04:00:00,77142653,https://hk.jobsdb.com/job/77142653,Chai Wan,Eastern,Hong Kong,0,0
Associate/ Senior Associate  (Project Management),Jobsdb - SmartHire,1,True,Sales,2024-07-17 04:00:00,77045901,https://hk.jobsdb.com/job/77045901,Central,Central and Western,Hong Kong,0,0
"Senior Analyst, Cyber Security",Hong Kong Productivity Council,2,False,Information & Communication Technology,2024-07-12 04:00:00,77213696,https://hk.jobsdb.com/job/77213696,Kowloon Tong,Kowloon City,Kowloon,0,0
Business Analyst,Total Ticketing Limited,,False,Information & Communication Technology,2024-07-13 04:00:00,77250074,https://hk.jobsdb.com/job/77250074,Sheung Wan,Central and Western,Hong Kong,0,0
Data Scientist (Computer Science or Equivalent) (Level 2-5) (Good Bonus),Risksis Technology Limited,,False,Information & Communication Technology,2024-06-30 04:00:00,76927720,https://hk.jobsdb.com/job/76927720,,,Hong Kong,0,0
Senior Analyst,DFI Development (HK) Limited,2,False,Consulting & Strategy,2024-07-12 04:00:00,76256784,https://hk.jobsdb.com/job/76256784,Quarry Bay,Eastern,Hong Kong,0,0
Financial Analyst Consultant  (Welcome Fresh graduates/IANG),**Private,,True,Consulting & Strategy,2024-07-06 04:00:00,77075819,https://hk.jobsdb.com/job/77075819,,Eastern,Hong Kong,0,0
Knowledge/Research Transformation Specialist,"Hong Kong Institute of Science & Innovation, Chinese Academy of Sciences Limited",,False,Science & Technology,2024-07-12 04:00:00,77215647,https://hk.jobsdb.com/job/77215647,Science Park,Tai Po,New Territories,0,0
