Title,Company,Min. Years of Exp. Required,Fresh Grad/Less Exp.,Classification,Posted Date,Job ID,URL,Exaction Location,District,Area,Min_Salary,Max_Salary
Data Engineer (Power BI /up to $50K),PERSOLKELLY Hong Kong Limited,,True,Information & Communication Technology,2024-07-13 08:00:00,77251782,https://hk.jobsdb.com/job/77251782,,Kowloon City,Kowloon,40000,50000
"Assistant Project Manager, Technology Implementation",Gammon Construction Ltd,8,False,Construction,2024-07-11 08:00:00,77170884,https://hk.jobsdb.com/job/77170884,Kwun Tong,Kwun Tong,Kowloon,0,0
Chief of Customer Services Centre,Bangkok Bank Public Co Ltd,8,False,Banking & Financial Services,2024-07-04 08:00:00,77011801,https://hk.jobsdb.com/job/77011801,Central,Central and Western,Hong Kong,0,0
System Analyst / Analyst Programmer,Besway Asia Limited,2,False,Information & Communication Technology,2024-07-17 20:00:00,77354119,https://hk.jobsdb.com/job/77354119,North Point,Eastern,Hong Kong,35000,50000
ANALYST PROGRAMMER / SENIOR PROGRAMMER / PROGRAMMER,Henderson Land Development Company Limited,1,False,Information & Communication Technology,2024-07-13 08:00:00,74650456,https://hk.jobsdb.com/job/74650456,Central,Central and Western,Hong Kong,0,0
Application Support Engineer (Senior),Cartrack,3,False,Information & Communication Technology,2024-07-06 08:00:00,77059158,https://hk.jobsdb.com/job/77059158,Kowloon Bay,Kwun Tong,Kowloon,0,0
"Assistant Manager/ Manager, Regtech Projects",Shanghai Commercial Bank Ltd,3,False,Banking & Financial Services,2024-07-13 08:00:00,74665180,https://hk.jobsdb.com/job/74665180,North Point,Eastern,Hong Kong,0,0
IT Officer (Tung Chung),Concord Information Technology International Ltd,,False,Information & Communication Technology,2024-07-03 08:00:00,76987531,https://hk.jobsdb.com/job/76987531,Airport Area,Islands,New Territories,0,0
"Project Coordinator (Library Project, Perm)",Advance Resources Personnel Consultants Limited,1,False,Administration & Office Support,2024-07-02 08:00:00,76943259,https://hk.jobsdb.com/job/76943259,,Kowloon City,Kowloon,0,0
Senior Digital Project Executive / Digital Project Executive (Ref: CRi/DPE),Commercial Radio Productions Ltd,2,False,Marketing & Communications,2024-06-28 08:00:00,76869560,https://hk.jobsdb.com/job/76869560,Kowloon Tong,Kowloon City,Kowloon,0,0
Regional Facilities Director,CBRE Limited,,False,Real Estate & Property,2024-07-06 08:00:00,77078628,https://hk.jobsdb.com/job/77078628,Central,Central and Western,Hong Kong,0,0
Client Service Officer (6 month contract),Christie's Hong Kong Ltd,,False,Call Centre & Customer Service,2024-07-03 08:00:00,76985287,https://hk.jobsdb.com/job/76985287,Central,Central and Western,Hong Kong,0,0
"Project Trainee/ Officer, Life Operations",Hong Kong Life Insurance Limited,,True,Marketing & Communications,2024-07-16 08:00:00,77277951,https://hk.jobsdb.com/job/77277951,Sheung Wan,Central and Western,Hong Kong,0,0
Information Security Analyst,Swire Coca-Cola HK Ltd,3,False,Information & Communication Technology,2024-06-29 08:00:00,76913810,https://hk.jobsdb.com/job/76913810,,Sha Tin,New Territories,0,0
"Senior Relationship Manager, Non-Bank Business (NBFI)",Industrial and Commercial Bank of China (Asia) Limited,5,False,Banking & Financial Services,2024-07-05 08:00:00,77048771,https://hk.jobsdb.com/job/77048771,,,Hong Kong,0,0
Tax - International Tax & Transaction Services - Manager/SM (M&A Tax)- Hong Kong,EY,5,False,Accounting,2024-07-05 08:00:00,77047026,https://hk.jobsdb.com/job/77047026,Quarry Bay,Eastern,Hong Kong,0,0
"Sustainability Associate, Global Financial Institutions & Banks",ProJOB21.com Ltd,4,False,Consulting & Strategy,2024-07-17 15:00:00,77347278,https://hk.jobsdb.com/job/77347278,Central,Central and Western,Hong Kong,0,0
Project Associate (Ref.No.:HKRITA-0621-01),HK Research Institute of Textiles & Apparel Ltd,3,False,Marketing & Communications,2024-06-29 08:00:00,76896712,https://hk.jobsdb.com/job/76896712,Tseung Kwan O Industrial Estate,Sai Kung,New Territories,0,0
Analyst Programmer (Fresh graduates are welcome),ParaDM Company Limited,3,False,Information & Communication Technology,2024-07-12 08:00:00,74860503,https://hk.jobsdb.com/job/74860503,Kwun Tong,Kwun Tong,Kowloon,0,0
New Product Development Quality Director,ASMPT Technology Hong Kong Limited,,True,"Manufacturing, Transport & Logistics",2024-07-03 08:00:00,76978865,https://hk.jobsdb.com/job/76978865,Tsing Yi,Kwai Tsing,New Territories,0,0
"Senior Analyst / Data Analyst (CRM), $30-34K, In-house Permanent role",Don Nelson Recruitment Limited,4,False,Information & Communication Technology,2024-07-10 08:00:00,77143801,https://hk.jobsdb.com/job/77143801,Chai Wan,Eastern,Hong Kong,28000,34000
Digital Project Manager / Project Executive ( Web / Agency),Xenyo Limited,3,False,Information & Communication Technology,2024-06-21 08:00:00,76707199,https://hk.jobsdb.com/job/76707199,Kwun Tong,Kwun Tong,Kowloon,0,0
"Vice President, Project Management Office",Chong Hing Bank Ltd,8,False,Information & Communication Technology,2024-07-13 08:00:00,77246852,https://hk.jobsdb.com/job/77246852,Kowloon Bay,Kwun Tong,Kowloon,0,0
Management Trainee (2024),Hutchison Telecommunications (Hong Kong) Limited,,False,Information & Communication Technology,2024-07-05 08:00:00,77042898,https://hk.jobsdb.com/job/77042898,Tsing Yi,Kwai Tsing,New Territories,0,0
IT Project Manager (Application Specialist),Ocean Blue Supply Chain Management Co. Limited,5,False,Information & Communication Technology,2024-07-11 08:00:00,77181312,https://hk.jobsdb.com/job/77181312,,Sha Tin,New Territories,0,0
Regional Manager (Site Operations),Deliveroo Hong Kong Limited,,False,Retail & Consumer Products,2024-07-03 08:00:00,76973410,https://hk.jobsdb.com/job/76973410,Central,Central and Western,Hong Kong,0,0
Associate Supply Chain Manager,Kenvue,,False,"Manufacturing, Transport & Logistics",2024-07-04 08:00:00,77013632,https://hk.jobsdb.com/job/77013632,,Hong Kong Island,Hong Kong,40,50
Senior Analyst (Stocks/Futures/Forex) 高级分析师 (股票/期货/外汇),H&W Technology Service Limited,3,False,Banking & Financial Services,2024-07-16 08:00:00,77283797,https://hk.jobsdb.com/job/77283797,Hung Hom,Kowloon City,Kowloon,0,0
Consulting - Finance Transformation - Senior Manager - Hong Kong,EY,2,False,Consulting & Strategy,2024-07-03 08:00:00,76973110,https://hk.jobsdb.com/job/76973110,,,Hong Kong,0,0
Financial Analyst,Real See International Intelligent Technology Company Limited,,False,Accounting,2024-07-13 08:00:00,77247344,https://hk.jobsdb.com/job/77247344,,Central and Western,Hong Kong,0,0
Senior Business Development Manager - Education,BrainX Company Limited,6,False,Sales,2024-07-04 08:00:00,77024444,https://hk.jobsdb.com/job/77024444,Causeway Bay,Wan Chai,Hong Kong,0,0
Industrial Engineer,Dunwell Industrial (Holdings) Ltd,,False,Engineering,2024-07-06 08:00:00,77073244,https://hk.jobsdb.com/job/77073244,,Yuen Long,New Territories,0,0
"Engineer, Backend",Standard Chartered Bank,,False,Information & Communication Technology,2024-07-03 08:00:00,76978415,https://hk.jobsdb.com/job/76978415,Quarry Bay,Eastern,Hong Kong,0,0
Data Analyst,Tang's Catering Management Limited,2,False,Consulting & Strategy,2024-07-09 08:00:00,77124408,https://hk.jobsdb.com/job/77124408,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
"Senior Officer, Digital Exp. & Analytics",Zurich Insurance (Hong Kong),3,False,Marketing & Communications,2024-07-16 08:00:00,77289684,https://hk.jobsdb.com/job/77289684,Quarry Bay,Eastern,Hong Kong,0,0
Product Consultant,Gain Miles Assurance Consultants Limited,1,False,Insurance & Superannuation,2024-06-29 08:00:00,76912311,https://hk.jobsdb.com/job/76912311,Kwun Tong,Kwun Tong,Kowloon,0,0
Project Coordinator,Ewell Hong Kong Limited,3,False,Information & Communication Technology,2024-07-16 08:00:00,76505824,https://hk.jobsdb.com/job/76505824,,Sha Tin,New Territories,0,0
Assistant Client Engagement Manager (Luxury Fashion Brand),Magic Search Limited,6,False,Marketing & Communications,2024-07-04 08:00:00,77019269,https://hk.jobsdb.com/job/77019269,,,Hong Kong,0,0
"IT Business Analysts (Smart Office, Mobile App & System Projects) - Major Bank",IT Solutions Ltd.,1,False,Banking & Financial Services,2024-07-06 08:00:00,77079498,https://hk.jobsdb.com/job/77079498,Central,Central and Western,Hong Kong,0,0
Registered Safety Officer / Assistant Safety Officer,New House Construction Co Ltd,3,True,Construction,2024-07-04 08:00:00,77016990,https://hk.jobsdb.com/job/77016990,Kwai Chung,Kwai Tsing,New Territories,0,0
System Analyst (VTE346/J20),VTECH Corporate Services Ltd,2,False,Information & Communication Technology,2024-07-12 08:00:00,77204926,https://hk.jobsdb.com/job/77204926,,Tai Po,New Territories,0,0
Senior Solution Consultant / Pre-sales,Automated Systems (HK) Ltd,5,False,Information & Communication Technology,2024-07-05 08:00:00,77038381,https://hk.jobsdb.com/job/77038381,,Sha Tin,New Territories,0,0
Major Bank: Senior Business Analysts / Business Analysts (CORE Banking System),IT Solutions Ltd.,2,False,Banking & Financial Services,2024-07-06 08:00:00,77079478,https://hk.jobsdb.com/job/77079478,,,Hong Kong,0,0
Innovation Business Specialist (Sales Channel Management),Hutchison Telecommunications (Hong Kong) Limited,3,False,Marketing & Communications,2024-06-29 08:00:00,76907084,https://hk.jobsdb.com/job/76907084,Tsing Yi,Kwai Tsing,New Territories,0,0
IT Project Manager (Networks),Crosspoint Telecom Inc.,5,True,Information & Communication Technology,2024-07-12 08:00:00,77214126,https://hk.jobsdb.com/job/77214126,,Hong Kong Island,Hong Kong,0,0
Project Manager,Macroview Telecom Limited,5,False,Information & Communication Technology,2024-07-13 08:00:00,74477696,https://hk.jobsdb.com/job/74477696,Tsing Yi,Kwai Tsing,New Territories,0,0
Business System Analyst,Computer Recruitment Consultants Ltd,4,False,Information & Communication Technology,2024-07-05 08:00:00,77031695,https://hk.jobsdb.com/job/77031695,Tsing Yi,Kwai Tsing,New Territories,0,0
Project Manager,"Hong Kong BangMang Outsourcing Co., Limited",,False,Human Resources & Recruitment,2024-07-13 08:00:00,77245074,https://hk.jobsdb.com/job/77245074,,,Kowloon,18000,27000
Business Development Executive,OSIM (HK) Co. Limited,2,False,Sales,2024-06-29 08:00:00,76912286,https://hk.jobsdb.com/job/76912286,,Sha Tin,New Territories,0,0
"Solution Lead, IOC Transformation (Technical Manager)",Cathay Pacific Airways Ltd,,False,Information & Communication Technology,2024-07-17 16:00:00,77348500,https://hk.jobsdb.com/job/77348500,Tung Chung,Islands,New Territories,0,0
Derivatives Trading – Analyst/Associate,XJCP Limited,2,False,Banking & Financial Services,2024-07-17 08:00:00,77316334,https://hk.jobsdb.com/job/77316334,Causeway Bay,Wan Chai,Hong Kong,0,0
Presales Engineer / Presales Consultant,Amidas Hong Kong Limited,,False,Information & Communication Technology,2024-07-04 08:00:00,77005872,https://hk.jobsdb.com/job/77005872,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
"KYC Onboarding Manager, Transfer Agency",Morgan Mckinley Limited,3,True,Banking & Financial Services,2024-06-29 08:00:00,76905455,https://hk.jobsdb.com/job/76905455,,Central and Western,Hong Kong,40000,45000
"Investment Associate  (Fresh Grad welcome, start from Investment Trainee)",Antnergy Social Resources,,False,Banking & Financial Services,2024-06-30 08:00:00,76929681,https://hk.jobsdb.com/job/76929681,Causeway Bay,Wan Chai,Hong Kong,0,0
Project Executive (EDB) Up to 27.5k ; contract-based,Hitech Personnel Agency Co Ltd,1,False,Administration & Office Support,2024-07-16 08:00:00,76717660,https://hk.jobsdb.com/job/76717660,Kowloon Tong,Kowloon City,Kowloon,0,0
Software Quality Assurance Engineer,Time Medical Limited,,False,Information & Communication Technology,2024-07-03 08:00:00,76981664,https://hk.jobsdb.com/job/76981664,,Sha Tin,New Territories,0,0
"Manager/ Assistant Manager, Operations Leadership (Sales/ BD background welcome)",Neo Derm (HK) Limited,5,False,Sales,2024-07-04 08:00:00,77008735,https://hk.jobsdb.com/job/77008735,Quarry Bay,Eastern,Hong Kong,0,0
"Analyst, Business Intelligence",United Asia Finance Limited,,False,Information & Communication Technology,2024-07-04 08:00:00,77005531,https://hk.jobsdb.com/job/77005531,Wan Chai,Wan Chai,Hong Kong,0,0
IT Project Manager Trainee,IT Wake Limited,1,False,Information & Communication Technology,2024-07-11 08:00:00,77184091,https://hk.jobsdb.com/job/77184091,Cyberport,Southern,Hong Kong,18000,25000
Project Manager (HK$70K - $80K) (Ref. No.: 26945),Global Executive Consultants Ltd.,5,False,Information & Communication Technology,2024-07-13 08:00:00,77251943,https://hk.jobsdb.com/job/77251943,Central,Central and Western,Hong Kong,70000,80000
Tax - APTC - Tax Technology and Transformation (AI & Data) - Senior/Manager - HK,EY,,False,Accounting,2024-06-29 08:00:00,76895816,https://hk.jobsdb.com/job/76895816,Quarry Bay,Eastern,Hong Kong,0,0
"Officer/ Senior Officer,Business Management - Security Business Department",Industrial and Commercial Bank of China (Asia) Limited,2,False,Administration & Office Support,2024-06-29 08:00:00,76912824,https://hk.jobsdb.com/job/76912824,Kwun Tong,Kwun Tong,Kowloon,0,0
Project Manager - Digital Projects (Banking),Robert Walters (HK) Ltd,6,False,Information & Communication Technology,2024-07-11 08:00:00,77183334,https://hk.jobsdb.com/job/77183334,,Central and Western,Hong Kong,60000,80000
Software Tester For Bot Detection Company (R&D Role),Pgnet Limited,1,False,Information & Communication Technology,2024-06-28 08:00:00,76887405,https://hk.jobsdb.com/job/76887405,Ngau Tau Kok,Kwun Tong,Kowloon,20000,30000
Assistant Finance Manager - FP&A / FP&A Analyst,Steve Leung Designers Ltd,6,True,Accounting,2024-07-17 11:00:00,77336574,https://hk.jobsdb.com/job/77336574,Kowloon Bay,Kwun Tong,Kowloon,0,0
Senior Business Analyst,EC Healthcare,3,False,Information & Communication Technology,2024-07-03 08:00:00,76987939,https://hk.jobsdb.com/job/76987939,Quarry Bay,Eastern,Hong Kong,0,0
Premier Relationship Manager - Wealth and Personal Banking,HSBC,,False,Banking & Financial Services,2024-06-29 08:00:00,76913104,https://hk.jobsdb.com/job/76913104,,Central and Western,Hong Kong,0,0
Business Analyst / Assistant Business Analyst,M & R Forwarding (HK) Limited,1,True,"Manufacturing, Transport & Logistics",2024-07-03 08:00:00,76973208,https://hk.jobsdb.com/job/76973208,Kowloon Bay,Kwun Tong,Kowloon,0,0
Graduate Trainees – Member Solution Department,BCT Financial Limited,,False,Sales,2024-07-04 08:00:00,77002286,https://hk.jobsdb.com/job/77002286,Sheung Wan,Central and Western,Hong Kong,0,0
Treasury Manager,Brightoil Petroleum (Holdings) Limited,5,False,Banking & Financial Services,2024-07-04 08:00:00,77015935,https://hk.jobsdb.com/job/77015935,,,Hong Kong,0,0
Business Analyst / Assistant Business Analyst,M & R Forwarding (HK) Limited,1,True,"Manufacturing, Transport & Logistics",2024-07-03 08:00:00,76972850,https://hk.jobsdb.com/job/76972850,Kowloon Bay,Kwun Tong,Kowloon,0,0
IT Project Manager (e-Commerce),Venturenix Limited,3,True,Information & Communication Technology,2024-07-10 08:00:00,77138586,https://hk.jobsdb.com/job/77138586,Kowloon Bay,Kwun Tong,Kowloon,45000,50000
Senior Business Analyst (Digital Marketing),Hong Kong Broadband Network Limited (HKBN),3,True,Marketing & Communications,2024-07-04 08:00:00,77014561,https://hk.jobsdb.com/job/77014561,Kwai Chung,Kwai Tsing,New Territories,0,0
"Contract Project executive, Luxury retail 30K",Chandler Macleod Group (HK) Limited,,False,Construction,2024-07-17 19:00:00,77353122,https://hk.jobsdb.com/job/77353122,,Central and Western,Hong Kong,0,0
IT Project Admin/ Junior Project Manager | Enteprise Financial System,Techforce Group Limited,2,False,Information & Communication Technology,2024-07-10 08:00:00,77150763,https://hk.jobsdb.com/job/77150763,Causeway Bay,Wan Chai,Hong Kong,20000,30000
Project Executive / Project Assistant,Universal Design (International) Limited,2,True,Marketing & Communications,2024-06-28 08:00:00,76861829,https://hk.jobsdb.com/job/76861829,,Tsuen Wan,New Territories,0,0
IT Analyst (Application Development),Hong Kong Air Cargo Terminals Ltd,3,False,Information & Communication Technology,2024-07-13 08:00:00,74479152,https://hk.jobsdb.com/job/74479152,Airport Area,Islands,New Territories,0,0
ERP Consultant,Data World Solutions Limited,2,True,Information & Communication Technology,2024-07-13 08:00:00,77249235,https://hk.jobsdb.com/job/77249235,Kwai Hing,Kwai Tsing,New Territories,0,0
IT Technician / IT Officer,St. Paul's Co-Educational College,,False,Information & Communication Technology,2024-06-30 08:00:00,76929734,https://hk.jobsdb.com/job/76929734,,Central and Western,Hong Kong,0,0
Analyst Programmer / Senior Programmer,Bangkok Bank Public Co Ltd,2,False,Information & Communication Technology,2024-07-17 12:00:00,74411336,https://hk.jobsdb.com/job/74411336,Central,Central and Western,Hong Kong,0,0
Administrative & Project Assistant,Masterpiece Valuation Advisory Limited,2,False,Administration & Office Support,2024-06-30 08:00:00,76929730,https://hk.jobsdb.com/job/76929730,Sheung Wan,Central and Western,Hong Kong,0,0
Data Analyst (New Media Business),Sing Tao Management Services Limited,2,False,Information & Communication Technology,2024-07-05 08:00:00,77035030,https://hk.jobsdb.com/job/77035030,Tseung Kwan O Industrial Estate,Sai Kung,New Territories,0,0
Data Analyst (Insurance Firm),Cornerstone Global Partners,2,False,Science & Technology,2024-07-09 08:00:00,77123440,https://hk.jobsdb.com/job/77123440,Central,Central and Western,Hong Kong,27000,40000
Senior E-commerce Executive (China Market),Strawberry Cosmetics (Services) Limited,2,True,Marketing & Communications,2024-06-29 08:00:00,76900422,https://hk.jobsdb.com/job/76900422,Kwun Tong,Kwun Tong,Kowloon,0,0
Business Intelligence Analyst,Crypto.com,2,False,Information & Communication Technology,2024-07-04 08:00:00,77013852,https://hk.jobsdb.com/job/77013852,Admiralty,Central and Western,Hong Kong,0,0
Consultant Trainee / Asset Management Consultant (Welcome Fresh Graduates),**Private,5,False,Insurance & Superannuation,2024-06-28 08:00:00,76873006,https://hk.jobsdb.com/job/76873006,Causeway Bay,Wan Chai,Hong Kong,29999,44999
VP – Indices & Benchmarks - Data Product Development (R001616),Hong Kong Exchanges & Clearing Ltd,1,False,Banking & Financial Services,2024-07-17 12:00:00,77340566,https://hk.jobsdb.com/job/77340566,,,Hong Kong,0,0
Insurance Claims Handler / Loss Adjuster,Toplis & Harding (Hong Kong) Limited,1,False,Insurance & Superannuation,2024-06-28 08:00:00,76873982,https://hk.jobsdb.com/job/76873982,Kwun Tong,Kwun Tong,Kowloon,0,0
"Assistant Statistical Analyst, HHB (contract-based; Up to 38K monthly)",Hitech Personnel Agency Co Ltd,,False,Government & Defence,2024-07-12 08:00:00,77208299,https://hk.jobsdb.com/job/77208299,Kwun Tong,Kwun Tong,Kowloon,0,0
Project Manager,Earth Safe Lightning Protection Engineering Limited,,False,Engineering,2024-07-14 08:00:00,77263492,https://hk.jobsdb.com/job/77263492,Fo Tan,Sha Tin,New Territories,58000,65000
Brand / Product Executive,Young Living Hong Kong Limited,2,False,Marketing & Communications,2024-06-28 08:00:00,76862682,https://hk.jobsdb.com/job/76862682,Causeway Bay,Wan Chai,Hong Kong,0,0
Business Analysis Project Support Office Graduate Programme,FDM Group HK Limited,2,False,Information & Communication Technology,2024-07-04 08:00:00,77002060,https://hk.jobsdb.com/job/77002060,Admiralty,Central and Western,Hong Kong,0,0
Safety Officer / Assistant Safety Officer,China State Construction Engineering (Hong Kong) Limited,2,False,Construction,2024-07-03 08:00:00,76981553,https://hk.jobsdb.com/job/76981553,,,Hong Kong,0,0
"Section Head, Project (Operations)",Bank of Communications Hong Kong Branch,5,False,Banking & Financial Services,2024-07-16 08:00:00,77277589,https://hk.jobsdb.com/job/77277589,,,Hong Kong,0,0
Junior Trader in the Pulp and Paper Industry (m/f/d) - South-East Asia,Europcell Hong Kong Limited,,False,Sales,2024-06-27 08:00:00,76852079,https://hk.jobsdb.com/job/76852079,,Sha Tin,New Territories,0,0
Assistant Manager - Digital Transformation (Ref: JD-AMDT),Public Bank (Hong Kong) Ltd,3,False,Information & Communication Technology,2024-07-13 08:00:00,75434391,https://hk.jobsdb.com/job/75434391,,,Hong Kong,0,0
Analyst Programmer / Programmer (Decision Support Services Team),TradeLink Technologies Ltd,,True,Information & Communication Technology,2024-06-28 08:00:00,76860320,https://hk.jobsdb.com/job/76860320,Hung Hom,Kowloon City,Kowloon,0,0
"Analyst, Information System Security Administration Team (Fixed Term Contract)","MUFG Bank, Ltd.",1,True,Information & Communication Technology,2024-07-12 08:00:00,77203334,https://hk.jobsdb.com/job/77203334,Kai Tak,Kowloon City,Kowloon,0,0
Assistant Project Manager (E&M),South-East Asia Investment & Agency Co Ltd,6,False,Construction,2024-06-29 08:00:00,76894344,https://hk.jobsdb.com/job/76894344,Wan Chai,Wan Chai,Hong Kong,0,0
Assistant Quality Assurance Officer,World-Link Logistics (Asia) Holding Limited,,False,"Manufacturing, Transport & Logistics",2024-06-28 08:00:00,76861379,https://hk.jobsdb.com/job/76861379,,Tsuen Wan,New Territories,0,0
Analyst Programmer/ Programmer (Web/ Mobile),A&A Limited,3,False,Information & Communication Technology,2024-06-28 08:00:00,76866845,https://hk.jobsdb.com/job/76866845,,Kwun Tong,Kowloon,0,0
Business Development/Operations Specialist - Fin-tech & Financial Services,Up Way China Bullion Limited,2,False,Banking & Financial Services,2024-07-10 08:00:00,77142546,https://hk.jobsdb.com/job/77142546,,Tsuen Wan,New Territories,0,0
Personal Financial Consultant (Consumer Financial Services),OCBC Bank (Hong Kong) Limited,1,False,Banking & Financial Services,2024-07-01 08:00:00,76937976,https://hk.jobsdb.com/job/76937976,,,Hong Kong,0,0
Senior System Analyst,Wai Yuen Tong Medicine Co Ltd,6,True,Information & Communication Technology,2024-07-13 08:00:00,77252460,https://hk.jobsdb.com/job/77252460,Kowloon Bay,Kwun Tong,Kowloon,0,0
"Officer to Assistant Manager, Product Compliance, CUD",Industrial and Commercial Bank of China (Asia) Limited,,False,Banking & Financial Services,2024-06-28 08:00:00,76858298,https://hk.jobsdb.com/job/76858298,Central,Central and Western,Hong Kong,0,0
BUSINESS EXECUTIVE,Wharf Real Estate Investment Company Limited,3,False,Information & Communication Technology,2024-07-13 08:00:00,77250918,https://hk.jobsdb.com/job/77250918,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
"[ Finance & Investment Trainee ] 18-22K, 5 day work, Fresh Grad",Henry Pattinson Consultancy,,False,Banking & Financial Services,2024-07-02 08:00:00,76947407,https://hk.jobsdb.com/job/76947407,Quarry Bay,Eastern,Hong Kong,20000,24999
Senior Product Manager,Season Components Co Ltd,1,False,Information & Communication Technology,2024-07-17 08:00:00,73908172,https://hk.jobsdb.com/job/73908172,,Tsuen Wan,New Territories,40000,50000
"AVP/ Senior Associate/ Associate, Specialist, Data/Business Analytics (Campaign",DBS Bank (Hong Kong) Limited,3,True,Banking & Financial Services,2024-07-09 08:00:00,77122963,https://hk.jobsdb.com/job/77122963,Quarry Bay,Eastern,Hong Kong,0,0
財富管理經理 / 高級財富管理經理,China Life Insurance (Overseas) Company Limited,,False,Banking & Financial Services,2024-06-28 08:00:00,76761733,https://hk.jobsdb.com/job/76761733,Hung Hom,Kowloon City,Kowloon,40000,60000
Assistant Commercial Officer,Hong Kong Aircraft Engineering Co Ltd,1,True,Sales,2024-06-28 08:00:00,76870343,https://hk.jobsdb.com/job/76870343,Tung Chung,Islands,New Territories,0,0
Assistant Product Manager /Senior Product Executive (IT products and solution),Sen Spirit Technology Limited,3,True,Information & Communication Technology,2024-07-13 08:00:00,74214880,https://hk.jobsdb.com/job/74214880,,Kwun Tong,Kowloon,0,0
System Analyst - Financial Services - C# & AI Solution,ConnectedGroup Limited,,False,Information & Communication Technology,2024-07-16 08:00:00,77293033,https://hk.jobsdb.com/job/77293033,,Central and Western,Hong Kong,0,0
Mobile Consultant,HKT Consumer Business Group,,False,Call Centre & Customer Service,2024-06-28 08:00:00,76880910,https://hk.jobsdb.com/job/76880910,,,Hong Kong,0,0
Programmer,Global Smart Development Limited,2,False,Information & Communication Technology,2024-06-29 08:00:00,76913258,https://hk.jobsdb.com/job/76913258,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
CRM Business Analyst (E-commerce project),Captar Partners Limited,4,True,Information & Communication Technology,2024-07-03 08:00:00,76984065,https://hk.jobsdb.com/job/76984065,,Central and Western,Hong Kong,500000,800000
IT Manager - Infrastructure & Service Management,SF Supply Chain (Hong Kong) Limited,8,False,Information & Communication Technology,2024-06-29 08:00:00,76912934,https://hk.jobsdb.com/job/76912934,Tsing Yi,Kwai Tsing,New Territories,0,0
"Assistant Product Manager (~40k, Supplement)",Manpower Services (Hong Kong) Limited,5,False,Marketing & Communications,2024-07-16 08:00:00,77276578,https://hk.jobsdb.com/job/77276578,Kwun Tong,Kwun Tong,Kowloon,0,0
Programmer / GIS Programmer,Esri China (Hong Kong) Ltd,,False,Information & Communication Technology,2024-06-29 08:00:00,76912994,https://hk.jobsdb.com/job/76912994,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
Business Analyst - Leading MNC - Large Scale CRM Transformation Project,TEKsystems,5,False,Information & Communication Technology,2024-07-03 08:00:00,76987494,https://hk.jobsdb.com/job/76987494,,,Kowloon,0,0
"Implementation Consultant (SaaS Cloud Application, Power BI)",Michael Page International (HK) Ltd,,False,Information & Communication Technology,2024-07-16 08:00:00,77297748,https://hk.jobsdb.com/job/77297748,,Central and Western,Hong Kong,0,0
ESG Consultant - 2024 Graduate Position,Avista Risk Advisory Limited,,False,Consulting & Strategy,2024-06-28 08:00:00,76862626,https://hk.jobsdb.com/job/76862626,Wan Chai,Wan Chai,Hong Kong,0,0
Project Manager,Alphaslab International Company Limited,,False,Construction,2024-07-14 08:00:00,77262346,https://hk.jobsdb.com/job/77262346,,Sha Tin,New Territories,0,0
Equities Sales – Equities Department,CMB International Capital Corporation Limited,5,False,Banking & Financial Services,2024-06-29 08:00:00,76905883,https://hk.jobsdb.com/job/76905883,Central,Central and Western,Hong Kong,0,0
Manager - Rewards,CITIC Pacific Limited,8,False,Human Resources & Recruitment,2024-06-29 08:00:00,76906778,https://hk.jobsdb.com/job/76906778,Admiralty,Central and Western,Hong Kong,0,0
System Analyst - Team Lead (.Net | Web Development | E-Commerce Project | Perm),ADECCO Personnel Limited,8,False,Information & Communication Technology,2024-07-17 08:00:00,77033572,https://hk.jobsdb.com/job/77033572,Wan Chai,Wan Chai,Hong Kong,50000,55000
Product Manager,UDomain Web Hosting Co Ltd,3,True,Information & Communication Technology,2024-07-16 08:00:00,76659981,https://hk.jobsdb.com/job/76659981,Kwun Tong,Kwun Tong,Kowloon,0,0
"Assistant Manager, Enterprise Application",Techtronic Industries Co Ltd,5,True,Information & Communication Technology,2024-07-17 15:00:00,77346699,https://hk.jobsdb.com/job/77346699,Kwai Hing,Kwai Tsing,New Territories,0,0
"Manager, FinTech and Innovation",Michael Page International (HK) Ltd,6,False,Information & Communication Technology,2024-07-16 08:00:00,77284008,https://hk.jobsdb.com/job/77284008,,Central and Western,Hong Kong,0,0
Officer - Business Process Planning,HKT Enterprise Solutions,3,False,Information & Communication Technology,2024-07-10 08:00:00,77139927,https://hk.jobsdb.com/job/77139927,Kowloon Bay,Kwun Tong,Kowloon,0,0
Senior IT Officer (System Analyst),Kai Shing Management Services Ltd,6,True,Information & Communication Technology,2024-07-09 08:00:00,77106556,https://hk.jobsdb.com/job/77106556,,Kwun Tong,Kowloon,0,0
Consulting – Digital Engineering – System Analyst,EY Mtel Solutions Limited,2,False,Information & Communication Technology,2024-07-12 08:00:00,76988272,https://hk.jobsdb.com/job/76988272,Kwun Tong,Kwun Tong,Kowloon,0,0
"System Analyst (T26 / web & mobile applications, J2EE and Oracle database)",PERSOLKELLY Hong Kong Limited,,False,Information & Communication Technology,2024-07-16 08:00:00,77290093,https://hk.jobsdb.com/job/77290093,Ho Man Tin,Kowloon City,Kowloon,0,0
