Title,Company,Min. Years of Exp. Required,Fresh Grad/Less Exp.,Location,Classification,Salary,Posted Date,Job ID,URL
AI Strategy Analyst,"TCL Corporate Research (Hong Kong) Co., Limited",3,False,Sha Tin District,Consulting & Strategy,,2024-07-09 04:00:00,77108894,https://hk.jobsdb.com/job/77108894
Logistics Coordinator,XH Supply Chain Management (Hong Kong) Limited,,False,Sha Tin District,"Manufacturing, Transport & Logistics",,2024-07-13 04:00:00,77239967,https://hk.jobsdb.com/job/77239967
Business Analyst - Leading Securities Firm - 4 to 6 months bonus,Be Myjob Company Limited,,False,Hong Kong Island,Information & Communication Technology,,2024-07-17 04:00:00,77323450,https://hk.jobsdb.com/job/77323450
"AVP, Business Performance Management",HKT Enterprise Solutions,8,False,"Quarry Bay, Eastern District",Accounting,,2024-07-10 04:00:00,77152788,https://hk.jobsdb.com/job/77152788
Data Mining Intern,Fortune&Future Hong Kong Limited,,False,Hong Kong Island,Information & Communication Technology,,2024-07-12 04:00:00,77200031,https://hk.jobsdb.com/job/77200031
Business Analyst - Large Scale Conglomerate - Work Life Balance,TEKsystems,1,False,"Tai Koo, Eastern District",Information & Communication Technology,"$18,000 - $25,000 per month",2024-07-15 04:00:00,77268893,https://hk.jobsdb.com/job/77268893
"Finance Data Officer (Banking, up to 20K)",PERSOLKELLY Hong Kong Limited,1,False,Central and Western District,Banking & Financial Services,,2024-07-17 17:00:00,77349544,https://hk.jobsdb.com/job/77349544
Business Analyst (BI),DCH Business Innovations,2,False,"Kowloon Bay, Kwun Tong District",Information & Communication Technology,,2024-07-10 04:00:00,77140700,https://hk.jobsdb.com/job/77140700
Technology – ERP/ CRM Business Analyst,Accenture Technology Solutions (HK) Ltd,2,False,Kowloon,Information & Communication Technology,,2024-07-17 04:00:00,77315642,https://hk.jobsdb.com/job/77315642
Data Analyst (New Media Business),Sing Tao Management Services Limited,2,False,"Tseung Kwan O Industrial Estate, Sai Kung District",Information & Communication Technology,,2024-07-05 04:00:00,77035030,https://hk.jobsdb.com/job/77035030
Data Center Team Supervisor/ Leader,Atos Information Technology HK Limited,7,False,"Tsuen Wan, Tsuen Wan District",Information & Communication Technology,,2024-07-16 04:00:00,77279216,https://hk.jobsdb.com/job/77279216
Business Analyst,HKT Enterprise Solutions,3,False,"Quarry Bay, Eastern District",Information & Communication Technology,,2024-07-10 04:00:00,77154138,https://hk.jobsdb.com/job/77154138
"Manager, Enterprise Data warehouse (IT Department)",CMB Wing Lung Bank Limited,5,False,"Mong Kok, Yau Tsim Mong District",Information & Communication Technology,,2024-07-16 04:00:00,77274702,https://hk.jobsdb.com/job/77274702
Marketing Communications Executive,Young Living Hong Kong Limited,2,False,"Causeway Bay, Wan Chai District",Marketing & Communications,,2024-07-17 04:00:00,77312275,https://hk.jobsdb.com/job/77312275
System / Business Analyst,Cargo Services Far East Ltd,5,False,"Kwai Chung, Kwai Tsing District",Information & Communication Technology,,2024-07-16 04:00:00,77286415,https://hk.jobsdb.com/job/77286415
Post-doctoral Fellow in Global Health and Big Data,Laboratory of Data Discovery for Health Limited,,False,"Science Park, Tai Po District",Healthcare & Medical,,2024-07-16 04:00:00,77280641,https://hk.jobsdb.com/job/77280641
Business Development Executive,OSIM (HK) Co. Limited,2,False,Sha Tin District,Sales,,2024-07-17 17:00:00,77348902,https://hk.jobsdb.com/job/77348902
"Senior Manager / Assistant Vice President, Audit Data Analytics",China CITIC Bank International Limited,5,False,"Quarry Bay, Eastern District",Banking & Financial Services,,2024-07-16 04:00:00,77278654,https://hk.jobsdb.com/job/77278654
Marketing & Customer Analyst,PCCW Global Limited,1,False,Hong Kong,Marketing & Communications,,2024-07-16 04:00:00,77296105,https://hk.jobsdb.com/job/77296105
Senior Financial & Business Analyst,International Trading Fashion & Apparel Supply Limited,4,False,"Kwai Hing, Kwai Tsing District",Accounting,,2024-07-11 04:00:00,77182363,https://hk.jobsdb.com/job/77182363
Data Analyst (Supply Chain - Inventory optimization),AS Watson Retail (HK) Limited,2,True,Sha Tin District,"Manufacturing, Transport & Logistics",,2024-07-05 04:00:00,77046991,https://hk.jobsdb.com/job/77046991
Officer - Quantitative Solution (R001923),Hong Kong Exchanges & Clearing Ltd,,False,Hong Kong,Banking & Financial Services,,2024-07-17 12:00:00,77339220,https://hk.jobsdb.com/job/77339220
Data Analyst (Data Engineering stream),HKT Consumer Business Group,,True,"Quarry Bay, Eastern District",Information & Communication Technology,,2024-07-04 04:00:00,77002693,https://hk.jobsdb.com/job/77002693
Senior Data Management Professional - Data Quality - Sustainable Fixed Income,Bloomberg L P,4,False,Hong Kong,Information & Communication Technology,,2024-07-17 04:00:00,77346275,https://hk.jobsdb.com/job/77346275
Senior E-Commerce Business Data Analyst/ Manager,Pengtai Greater China Company Limited,3,False,"Sheung Wan, Central and Western District",Information & Communication Technology,,2024-07-09 04:00:00,77107458,https://hk.jobsdb.com/job/77107458
Regional Data Visualisation and Engineering Analyst,Morgan Half International (Hong Kong) Limited,,False,"Tsim Sha Tsui, Yau Tsim Mong District",Information & Communication Technology,"$35,000 - $40,000 per month",2024-07-08 04:00:00,77098460,https://hk.jobsdb.com/job/77098460
Wealth Management Trainee & Intern 暑期實習/財富顧問/財富策劃顧問/財富管理培訓生/實習生/Internship/...,AIA International Limited,2,False,"Causeway Bay, Wan Chai District",Banking & Financial Services,,2024-07-17 04:00:00,77319984,https://hk.jobsdb.com/job/77319984
"Business Analyst, Business Planning & Strategy (Leading Logistic/ Supply Chain)",Nesta (Hong Kong) Limited,2,False,"Mong Kok, Yau Tsim Mong District","Manufacturing, Transport & Logistics","$30,000 - $32,000 per month",2024-07-17 04:00:00,77318800,https://hk.jobsdb.com/job/77318800
Senior Performance Specialist | Media Agency,Fabcom Limited,1,False,"Kowloon Bay, Kwun Tong District","Advertising, Arts & Media",,2024-07-16 04:00:00,77280004,https://hk.jobsdb.com/job/77280004
Assistant Data Analyst / Sales Analysis Executive,HKT Consumer Business Group,,True,"Quarry Bay, Eastern District",Information & Communication Technology,,2024-07-04 04:00:00,77019280,https://hk.jobsdb.com/job/77019280
"Senior Digital Marketing Executive, Food Exhibitions",Informa Markets Asia Limited,4,False,"Wan Chai, Wan Chai District",Marketing & Communications,,2024-07-16 04:00:00,77289825,https://hk.jobsdb.com/job/77289825
Assistant Buyer,Swire Resources Ltd,2,False,"Kowloon Bay, Kwun Tong District",Retail & Consumer Products,,2024-07-17 16:00:00,77347469,https://hk.jobsdb.com/job/77347469
"Senior Manager, Data & Insights (Life Insurance)",Hong Kong Job Consulting,8,False,"Tsim Sha Tsui, Yau Tsim Mong District",Banking & Financial Services,"$60,000 - $90,000 per month",2024-07-13 04:00:00,77180790,https://hk.jobsdb.com/job/77180790
Japanese Speaking Market Analyst (SDG-106973),RGF HR Agent Hong Kong Limited,3,False,Hong Kong Island,Marketing & Communications,"$30,000 - $35,000 per month",2024-07-09 04:00:00,77111745,https://hk.jobsdb.com/job/77111745
System Analyst (UiPath),Hongkong Land Group Limited,5,True,"Central, Central and Western District",Information & Communication Technology,,2024-07-17 15:00:00,77346406,https://hk.jobsdb.com/job/77346406
"Deputy Manager to SM, SME Business (Online Acquiring BD Manager)",Industrial and Commercial Bank of China (Asia) Limited,3,False,"Kwun Tong, Kwun Tong District",Sales,,2024-07-16 04:00:00,77283696,https://hk.jobsdb.com/job/77283696
"Data Engineer (SQL, Python)",PERSOLKELLY Hong Kong Limited,,False,Central and Western District,Information & Communication Technology,,2024-07-13 04:00:00,77245496,https://hk.jobsdb.com/job/77245496
Trade Controller,Santova Logistics Limited,,False,"Sheung Wan, Central and Western District","Manufacturing, Transport & Logistics",,2024-07-16 04:00:00,77284099,https://hk.jobsdb.com/job/77284099
"Analyst, General Insurance",China Everbright Securities International Company Limited,1,False,"Causeway Bay, Wan Chai District",Insurance & Superannuation,,2024-07-17 17:00:00,77349075,https://hk.jobsdb.com/job/77349075
"Manager / Deputy Manager, Actuary","China Pacific Insurance Co., (H.K.) Limited",,False,"Wan Chai, Wan Chai District",Accounting,,2024-07-17 17:00:00,77349381,https://hk.jobsdb.com/job/77349381
"Analyst Programmer, Systems Analyst at Optimum Solutions (Hong Kong) Limited",Jobsdb - SmartHire,2,False,"Kowloon Bay, Kwun Tong District",Information & Communication Technology,,2024-07-17 04:00:00,76943882,https://hk.jobsdb.com/job/76943882
Customer Service Officer - Fulfillment Logistics (Next to Lai King Station),V-Logic Limited,2,False,Kwai Tsing District,Call Centre & Customer Service,,2024-07-13 04:00:00,77250985,https://hk.jobsdb.com/job/77250985
Data Analytics Manager,Hong Kong Aircraft Engineering Co Ltd,8,False,"Airport Area, Islands District",Information & Communication Technology,,2024-07-13 04:00:00,77235499,https://hk.jobsdb.com/job/77235499
Senior Research Analyst | Property,Trinity Search Limited,8,False,"Central, Central and Western District",Real Estate & Property,,2024-07-17 04:00:00,77315458,https://hk.jobsdb.com/job/77315458
Analyst,Valplus Consulting Limited,1,True,"Tsim Sha Tsui, Yau Tsim Mong District",Consulting & Strategy,"$25,000 - $35,000 per month",2024-07-17 18:00:00,77351313,https://hk.jobsdb.com/job/77351313
Senior Data Engineer - Supervisory role,Michael Page International (HK) Ltd,,False,Islands District,Information & Communication Technology,$47k - $65k p.m. + discretionary bonus,2024-07-16 04:00:00,77293962,https://hk.jobsdb.com/job/77293962
Credit Analyst,ECG Digital Commerce Limited,2,False,Hong Kong,Accounting,,2024-07-16 04:00:00,77285900,https://hk.jobsdb.com/job/77285900
Data Warehouse & ETL: System Analyst /Senior AP -Major Bank,IT Solutions Ltd.,3,False,Hong Kong,Information & Communication Technology,,2024-07-14 04:00:00,77263407,https://hk.jobsdb.com/job/77263407
BI Specialist,Anglo-Eastern Ship Management Limited,,False,"Kowloon Bay, Kwun Tong District",Consulting & Strategy,,2024-07-12 04:00:00,77215622,https://hk.jobsdb.com/job/77215622
IT Business Analyst / Consultant (Junior),Recur Limited,,False,"Causeway Bay, Wan Chai District",Information & Communication Technology,,2024-07-16 04:00:00,77295061,https://hk.jobsdb.com/job/77295061
"Senior / Marketing Executive - Devices, Data & Roaming",Hutchison Telecommunications (Hong Kong) Limited,2,False,"Tsing Yi, Kwai Tsing District",Marketing & Communications,,2024-07-06 04:00:00,77060494,https://hk.jobsdb.com/job/77060494
"System Analyst - (Data Analysis, OLAP/OWB/OBIEE)",DXC Technology Enterprise Services (Hong Kong) Limited,,False,Central and Western District,Information & Communication Technology,,2024-07-09 04:00:00,76517482,https://hk.jobsdb.com/job/76517482
"Assistant Manager, Macroeconomics Research",Industrial and Commercial Bank of China (Asia) Limited,3,False,"Central, Central and Western District",Banking & Financial Services,,2024-07-11 04:00:00,77182231,https://hk.jobsdb.com/job/77182231
Market Data Analyst (Google Analytics),Venturenix Limited,2,False,"Tseung Kwan O Industrial Estate, Sai Kung District",Information & Communication Technology,"$30,000 - $40,000 per month",2024-07-03 04:00:00,76979837,https://hk.jobsdb.com/job/76979837
Front Office RAD Developer at Optimum Solutions (Hong Kong) Limited,Jobsdb - SmartHire,,False,Central and Western District,Information & Communication Technology,,2024-07-17 04:00:00,76950005,https://hk.jobsdb.com/job/76950005
"Claims Experience Study, Actuarial Intern",Blue Cross (Asia-Pacific) Insurance Ltd,,False,Wan Chai District,Insurance & Superannuation,,2024-07-16 04:00:00,77276100,https://hk.jobsdb.com/job/77276100
Analyst Programmer,Kintetsu World Express (HK) Limited,2,False,Kwun Tong District,Information & Communication Technology,,2024-07-13 04:00:00,77246949,https://hk.jobsdb.com/job/77246949
SEM Specialist,Perfect Health Clinic Limited,2,False,"Mong Kok, Yau Tsim Mong District","Advertising, Arts & Media",,2024-07-11 04:00:00,77171391,https://hk.jobsdb.com/job/77171391
Data Analyst,Discovery Bay International School Ltd,,False,"Discovery Bay, Islands District",Consulting & Strategy,"$22,000 - $30,000 per month",2024-07-03 04:00:00,76983267,https://hk.jobsdb.com/job/76983267
Business Analyst - Healthcare IT Solutions,Ewell Hong Kong Limited,3,True,Sha Tin District,Information & Communication Technology,,2024-07-16 04:00:00,75821468,https://hk.jobsdb.com/job/75821468
Regional Data Specialist,Ricoh Asia Pacific Operations Limited,4,False,"Kowloon Bay, Kwun Tong District",Information & Communication Technology,,2024-07-12 04:00:00,77226974,https://hk.jobsdb.com/job/77226974
Senior Marketing Executive (Budget Management),China Mobile International Limited,,False,"Kwai Chung, Kwai Tsing District",Marketing & Communications,,2024-07-17 04:00:00,77315575,https://hk.jobsdb.com/job/77315575
Actuarial Analyst - HSBC Life,HSBC,,False,Central and Western District,Insurance & Superannuation,,2024-07-09 04:00:00,77124644,https://hk.jobsdb.com/job/77124644
"Business Analyst, Strategic Projects, Product Development (1-year contract)",FTLife Insurance Company Limited,2,False,"Ngau Tau Kok, Kwun Tong District",Information & Communication Technology,,2024-07-17 04:00:00,77312403,https://hk.jobsdb.com/job/77312403
Operations Analyst,XJCP Limited,1,False,"Causeway Bay, Wan Chai District",Banking & Financial Services,,2024-07-17 04:00:00,77316105,https://hk.jobsdb.com/job/77316105
Business Analyst,Yusen Logistics (Hong Kong) Limited,2,True,"Kwai Hing, Kwai Tsing District",Information & Communication Technology,,2024-07-09 04:00:00,77116832,https://hk.jobsdb.com/job/77116832
Analyst Programmer,Miniwork Limited,2,True,Tsuen Wan District,Information & Communication Technology,,2024-07-16 04:00:00,77279234,https://hk.jobsdb.com/job/77279234
RPA Analyst,Morgan Mckinley Limited,5,True,Central and Western District,Information & Communication Technology,$40k - $50k p.m.,2024-07-17 04:00:00,77309499,https://hk.jobsdb.com/job/77309499
Business Analyst,SK Hong Kong Limited,2,True,"Tsim Sha Tsui, Yau Tsim Mong District",Information & Communication Technology,,2024-07-03 04:00:00,76983987,https://hk.jobsdb.com/job/76983987
Analyst Programmer,Million Tech Development Ltd,,False,"Lai Chi Kok, Sham Shui Po District",Information & Communication Technology,,2024-07-13 04:00:00,77252673,https://hk.jobsdb.com/job/77252673
"Senior Analyst / Analyst, Power BI",Techtronic Industries Co Ltd,2,False,"Kwai Hing, Kwai Tsing District",Information & Communication Technology,,2024-07-14 04:00:00,77263363,https://hk.jobsdb.com/job/77263363
Data Engineer,Eastech Systems Limited,,False,"Kowloon Bay, Kwun Tong District",Information & Communication Technology,"$28,000 - $40,000 per month",2024-07-13 04:00:00,77240936,https://hk.jobsdb.com/job/77240936
Backend System Developer,i-CABLE Communications Limited,,False,Tsuen Wan District,Information & Communication Technology,,2024-07-17 04:00:00,77316074,https://hk.jobsdb.com/job/77316074
Financial Analyst (Property),Wheelock Properties (Hong Kong) Limited 會德豐地產 (香港) 有限公司,6,False,Southern District,Banking & Financial Services,,2024-07-17 04:00:00,77309497,https://hk.jobsdb.com/job/77309497
Backend Developer (Business Analyst),UBS AG,,False,Hong Kong,Information & Communication Technology,,2024-07-17 22:00:00,77358926,https://hk.jobsdb.com/job/77358926
Systems Analyst,Gammon Construction Ltd,5,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,,2024-07-17 11:00:00,77336343,https://hk.jobsdb.com/job/77336343
Director / Assistant Director - Product & Trading (Precious Metals Trading),LPM Group Limited,1,True,"Central, Central and Western District","Manufacturing, Transport & Logistics",,2024-07-17 16:00:00,77348384,https://hk.jobsdb.com/job/77348384
Assistant Software Engineer (Data Management/Data Analytics),IT Channel (Asia) Limited,,True,"Tsim Sha Tsui, Yau Tsim Mong District",Information & Communication Technology,,2024-07-13 04:00:00,77235998,https://hk.jobsdb.com/job/77235998
Data Processing Officer (DPO),Total Credit Management Services Hong Kong Limited,,False,"Ngau Tau Kok, Kwun Tong District",Administration & Office Support,"$14,000 - $17,000 per month",2024-07-16 04:00:00,77287398,https://hk.jobsdb.com/job/77287398
Assistant / Procurement Manager,LPM Group Limited,1,True,"Central, Central and Western District","Manufacturing, Transport & Logistics",,2024-07-17 04:00:00,77319594,https://hk.jobsdb.com/job/77319594
IT Business Analyst,Uni-China (Business) Management Limited,2,False,"Tsim Sha Tsui, Yau Tsim Mong District",Information & Communication Technology,,2024-07-04 04:00:00,77016107,https://hk.jobsdb.com/job/77016107
Senior Business Analyst / Business Analyst,Chinachem Group,3,False,Tsuen Wan District,Marketing & Communications,,2024-07-14 04:00:00,76586784,https://hk.jobsdb.com/job/76586784
Data Center Senior E&M Project Manager at China Comservice (Hong Kong) Limited,Jobsdb - SmartHire,5,False,"Tsim Sha Tsui, Yau Tsim Mong District",Engineering,,2024-07-16 04:00:00,77283213,https://hk.jobsdb.com/job/77283213
Data Center Operator - on shift,Oriental Human Resources Limited,,False,Tai Po District,Information & Communication Technology,,2024-07-17 12:00:00,77340010,https://hk.jobsdb.com/job/77340010
"Analyst, Specialist, Data/Business Analytics",DBS Bank (Hong Kong) Limited,3,False,"San Tin, Yuen Long District",Information & Communication Technology,,2024-07-04 04:00:00,77020601,https://hk.jobsdb.com/job/77020601
Postdoctoral Researcher - Computer Vision and AIGC,"TCL Corporate Research (Hong Kong) Co., Limited",,False,Sha Tin District,Engineering,,2024-07-13 04:00:00,77245912,https://hk.jobsdb.com/job/77245912
Business Analyst,Nexify Limited,2,False,Kwun Tong District,Information & Communication Technology,,2024-07-13 04:00:00,77240271,https://hk.jobsdb.com/job/77240271
Research Associate/Post-doctoral Fellow in NLP for Clinical Medicine,Laboratory of Data Discovery for Health Limited,3,False,"Science Park, Tai Po District",Science & Technology,,2024-07-16 04:00:00,77280060,https://hk.jobsdb.com/job/77280060
MARKETING OFFICER - RETAIL LEASING at Hutchison Property Group Limited,Jobsdb - SmartHire,1,False,"Hung Hom, Kowloon City District",Real Estate & Property,,2024-07-17 04:00:00,77001957,https://hk.jobsdb.com/job/77001957
Innovation Manager,KKday.com International Company (Hong Kong) Limited,6,False,"Kowloon Bay, Kwun Tong District",Marketing & Communications,,2024-07-17 04:00:00,77307165,https://hk.jobsdb.com/job/77307165
Senior Business Analyst (Digital Platform),TEKsystems,3,False,Central and Western District,Information & Communication Technology,,2024-07-16 04:00:00,77293185,https://hk.jobsdb.com/job/77293185
"Specialist/Analyst, Quality Assurance (Healthcare)",DKSH Hong Kong Limited,,False,"Tsing Yi, Kwai Tsing District","Manufacturing, Transport & Logistics",,2024-07-12 04:00:00,77219135,https://hk.jobsdb.com/job/77219135
Data Specialist,Green Tomato Limited,1,False,"Kowloon Bay, Kwun Tong District",Information & Communication Technology,,2024-07-13 04:00:00,77242156,https://hk.jobsdb.com/job/77242156
Business Analyst - Associate - Technology Service Operations (R001944),Hong Kong Exchanges & Clearing Ltd,2,False,Hong Kong,Banking & Financial Services,,2024-07-17 13:00:00,77342315,https://hk.jobsdb.com/job/77342315
Business Intelligence Analyst,Crypto.com,2,False,"Admiralty, Central and Western District",Information & Communication Technology,,2024-07-04 04:00:00,77013852,https://hk.jobsdb.com/job/77013852
Project Executive/ Associate Business Analyst,Million Tech Development Ltd,1,False,"Lai Chi Kok, Sham Shui Po District",Information & Communication Technology,,2024-07-04 04:00:00,77013938,https://hk.jobsdb.com/job/77013938
Business Analyst,Integrated Corporation,,False,"Sheung Wan, Central and Western District",Information & Communication Technology,,2024-07-11 04:00:00,77179592,https://hk.jobsdb.com/job/77179592
"AVP, Specialist, Data/Business Analyst, Consumer Banking",DBS Bank (Hong Kong) Limited,8,False,"Quarry Bay, Eastern District",Consulting & Strategy,,2024-07-04 04:00:00,77014895,https://hk.jobsdb.com/job/77014895
Data Specialist,JFE Consulting Limited,3,True,"Central, Central and Western District",Information & Communication Technology,"$40,000 - $48,000 per month",2024-07-05 04:00:00,77052167,https://hk.jobsdb.com/job/77052167
Associate (PE Generalist + Asset Management) - HK Based Conglomerates,LW Consulting Limited,3,False,"Central, Central and Western District",Consulting & Strategy,,2024-07-16 04:00:00,77285756,https://hk.jobsdb.com/job/77285756
Data Engineer (Power BI /up to $50K),PERSOLKELLY Hong Kong Limited,,True,Kowloon City District,Information & Communication Technology,"$40,000 - $50,000 per month",2024-07-13 04:00:00,77251782,https://hk.jobsdb.com/job/77251782
財富管理經理 / 高級財富管理經理 / 分部經理,BOC Group Life Assurance Company Limited,,False,Hong Kong,Sales,,2024-07-16 04:00:00,77278477,https://hk.jobsdb.com/job/77278477
AI Research and Engineer（Intern position）,"Huawei Tech. Investment Co., Ltd",,False,"Science Park, Tai Po District",Information & Communication Technology,,2024-07-11 04:00:00,77183518,https://hk.jobsdb.com/job/77183518
Chief Researcher  (Position ID: 202407P2),Ninenovo Technology (Hong Kong) Limited,,False,"Science Park, Tai Po District",Science & Technology,"$40,000 - $60,000 per month",2024-07-11 04:00:00,77180971,https://hk.jobsdb.com/job/77180971
(Senior) Economist - Economic Research Department,"The Bank of East Asia, Limited",2,False,Central and Western District,Banking & Financial Services,,2024-07-17 11:00:00,77336272,https://hk.jobsdb.com/job/77336272
Large Language Model (LLM) Architect,Brightoil Petroleum (Holdings) Limited,,False,Hong Kong,Information & Communication Technology,,2024-07-06 04:00:00,77075217,https://hk.jobsdb.com/job/77075217
Business Analyst and Problem Solver (Cantonese not required),Linjer Limited,,True,Hong Kong Island,Consulting & Strategy,"$20,000 - $30,000 per month",2024-07-11 04:00:00,77173898,https://hk.jobsdb.com/job/77173898
Electronic Trading – Application Support,Jobsdb - SmartHire,1,False,"Central, Central and Western District",Information & Communication Technology,,2024-07-17 04:00:00,76949317,https://hk.jobsdb.com/job/76949317
Assistant / Manager - Data Core Network,Hutchison Telecommunications (Hong Kong) Limited,1,True,"Tsing Yi, Kwai Tsing District",Information & Communication Technology,,2024-07-05 04:00:00,77043162,https://hk.jobsdb.com/job/77043162
MULTI-ASSET ANALYST,Recruitment Intelligence Consultants Ltd,,False,Central and Western District,Banking & Financial Services,,2024-07-17 04:00:00,76218926,https://hk.jobsdb.com/job/76218926
"Analyst, Business Intelligence",United Asia Finance Limited,,False,"Wan Chai, Wan Chai District",Information & Communication Technology,,2024-07-04 04:00:00,77005531,https://hk.jobsdb.com/job/77005531
Application Architect (SAP CRM & Services),ASMPT Technology Hong Kong Limited,2,True,"Tsing Yi, Kwai Tsing District",Information & Communication Technology,,2024-07-13 04:00:00,77250487,https://hk.jobsdb.com/job/77250487
CRM Manager,Wai Yuen Tong Medicine Co Ltd,8,False,"Kowloon Bay, Kwun Tong District",Marketing & Communications,,2024-07-10 04:00:00,77133417,https://hk.jobsdb.com/job/77133417
Head - Risk Management & Business Intelligence (2M+),Pure Search International Limited,1,False,Kowloon,Accounting,,2024-07-17 14:00:00,77343898,https://hk.jobsdb.com/job/77343898
System Developer (IT) at Dealer Send Logistics Limited,Jobsdb - SmartHire,,True,Tsuen Wan District,Information & Communication Technology,,2024-07-17 04:00:00,76860828,https://hk.jobsdb.com/job/76860828
Business Support Executive (Native Korean Speaker),Cashing Pro Limited,3,False,"Tsim Sha Tsui, Yau Tsim Mong District",Administration & Office Support,,2024-07-16 04:00:00,77293710,https://hk.jobsdb.com/job/77293710
Product Analyst – Wealth Research,"Guosen Securities (HK) Financial Holdings Company, Limited",1,True,"Admiralty, Central and Western District",Banking & Financial Services,,2024-07-16 04:00:00,77291520,https://hk.jobsdb.com/job/77291520
Marketing Officer / Senior Marketing Officer,Ballyhoo Limited,3,False,"Fo Tan, Sha Tin District",Marketing & Communications,,2024-07-16 04:00:00,77292050,https://hk.jobsdb.com/job/77292050
Junior Business Analyst - Business Solutions,B.S.C. Group Limited,1,False,"Chai Wan, Eastern District",Information & Communication Technology,,2024-07-12 04:00:00,77142653,https://hk.jobsdb.com/job/77142653
Associate/ Senior Associate  (Project Management),Jobsdb - SmartHire,1,True,"Central, Central and Western District",Sales,,2024-07-17 04:00:00,77045901,https://hk.jobsdb.com/job/77045901
"Senior Analyst, Cyber Security",Hong Kong Productivity Council,2,False,"Kowloon Tong, Kowloon City District",Information & Communication Technology,,2024-07-12 04:00:00,77213696,https://hk.jobsdb.com/job/77213696
Business Analyst,Total Ticketing Limited,,False,"Sheung Wan, Central and Western District",Information & Communication Technology,,2024-07-13 04:00:00,77250074,https://hk.jobsdb.com/job/77250074
Data Scientist (Computer Science or Equivalent) (Level 2-5) (Good Bonus),Risksis Technology Limited,,False,Hong Kong,Information & Communication Technology,,2024-06-30 04:00:00,76927720,https://hk.jobsdb.com/job/76927720
Senior Analyst,DFI Development (HK) Limited,2,False,"Quarry Bay, Eastern District",Consulting & Strategy,,2024-07-12 04:00:00,76256784,https://hk.jobsdb.com/job/76256784
Financial Analyst Consultant  (Welcome Fresh graduates/IANG),**Private,,True,Eastern District,Consulting & Strategy,,2024-07-06 04:00:00,77075819,https://hk.jobsdb.com/job/77075819
Knowledge/Research Transformation Specialist,"Hong Kong Institute of Science & Innovation, Chinese Academy of Sciences Limited",,False,"Science Park, Tai Po District",Science & Technology,,2024-07-12 04:00:00,77215647,https://hk.jobsdb.com/job/77215647
"Insurance Business Analyst (AM/M, User Side - Policy Administration)",Cornerstone Global Partners,,False,Hong Kong Island,Information & Communication Technology,"$40,000 - $60,000 per month",2024-07-05 04:00:00,77040638,https://hk.jobsdb.com/job/77040638
"Senior Data Analyst, FinTech",Zero Finance Hong Kong Limited,,False,"Sheung Wan, Central and Western District",Banking & Financial Services,,2024-07-05 04:00:00,77035578,https://hk.jobsdb.com/job/77035578
金融分析崗實習生,China Lounge Investments Ltd,,False,"Causeway Bay, Wan Chai District",Trades & Services,,2024-07-09 04:00:00,77108663,https://hk.jobsdb.com/job/77108663
Business System Analyst / IT Development Group / (WFH Policy),Yusen Logistics Global Management Limited,5,False,"Kwai Hing, Kwai Tsing District",Information & Communication Technology,,2024-07-17 19:00:00,76900059,https://hk.jobsdb.com/job/76900059
Analyst Programmer / Programmer (Web/ Mobile) at A&A Limited,Jobsdb - SmartHire,3,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,,2024-07-17 04:00:00,77007763,https://hk.jobsdb.com/job/77007763
"Manager, Business Analytics",Bank of China (Hong Kong) Limited,5,False,Hong Kong,Information & Communication Technology,,2024-07-13 04:00:00,77239264,https://hk.jobsdb.com/job/77239264
Business Analyst,Shiji Information Technology (Hong Kong) Limited,2,False,"Kwun Tong, Kwun Tong District",Information & Communication Technology,,2024-07-13 04:00:00,77243662,https://hk.jobsdb.com/job/77243662
Senior / Marketing Executive (Retention Team - Consumer Marketing),Hutchison Telecommunications (Hong Kong) Limited,3,True,"Tsing Yi, Kwai Tsing District",Marketing & Communications,,2024-07-06 04:00:00,77060551,https://hk.jobsdb.com/job/77060551
Financial Consultant (Welcome graduates/experienced),Prudential Hong Kong Limited,,False,"Tsim Sha Tsui, Yau Tsim Mong District",Banking & Financial Services,"$40,000 - $60,000 per month",2024-07-15 04:00:00,77270858,https://hk.jobsdb.com/job/77270858
Senior Scientist,"Innorna (HK) Co., Limited",,False,Tai Po District,Science & Technology,"$35,000 - $45,000 per month",2024-07-17 15:00:00,77309068,https://hk.jobsdb.com/job/77309068
Group Own Brand Supply & Demand Planner,DFI Development (HK) Limited,3,False,"Quarry Bay, Eastern District","Manufacturing, Transport & Logistics",,2024-07-11 04:00:00,77179212,https://hk.jobsdb.com/job/77179212
Non-financial Due Diligence Analyst and Investigator - Trainee,Total Credit Management Services Hong Kong Limited,,False,"Ngau Tau Kok, Kwun Tong District",Banking & Financial Services,"$15,000 - $18,000 per month",2024-07-09 04:00:00,77114178,https://hk.jobsdb.com/job/77114178
Business Analyst,HGC Global Communications Limited,5,False,"Tsing Yi, Kwai Tsing District",Information & Communication Technology,,2024-07-13 04:00:00,76434235,https://hk.jobsdb.com/job/76434235
"Senior Officer, Business Development",Sun Life Hong Kong Ltd,2,False,"Hung Hom, Kowloon City District",Sales,,2024-07-16 04:00:00,77286864,https://hk.jobsdb.com/job/77286864
"Associate Director, Portfolio Analytics & Monitoring",Standard Chartered Bank,,False,Central and Western District,Banking & Financial Services,,2024-07-05 04:00:00,77040237,https://hk.jobsdb.com/job/77040237
